Header: hammer pound 10 1 
timestamp, accX, accY, accZ, gyrX, gyrY, gyrZ, magX, magY, magZ
1383002221.12, 0.4014, 0.4544, 0.5658, 0.0208, -0.0008, 0.0206, 0.0278, 0.886111111111, 0.566666666667, 2.77222222222, 
1383002221.12, 0.4022, 0.456, 0.5674, 0.0216, -0.0024, 0.019, 0.0278, 0.886111111111, 0.566666666667, 2.77222222222, 
1383002221.13, 0.4032, 0.4568, 0.5682, 0.0224, -0.0032, 0.0178, 0.026, 0.861111111111, 0.569444444444, 2.775, 
1383002221.14, 0.4042, 0.457, 0.5686, 0.0232, -0.0038, 0.017, 0.026, 0.861111111111, 0.569444444444, 2.775, 
1383002221.14, 0.4048, 0.4572, 0.5686, 0.0236, -0.004, 0.0162, 0.026, 0.861111111111, 0.569444444444, 2.775, 
1383002221.15, 0.405, 0.4566, 0.5694, 0.0236, -0.0038, 0.0158, 0.026, 0.861111111111, 0.569444444444, 2.775, 
1383002221.15, 0.4058, 0.4566, 0.5702, 0.0232, -0.0036, 0.0156, 0.026, 0.861111111111, 0.569444444444, 2.775, 
1383002221.16, 0.4056, 0.4568, 0.571, 0.0224, -0.0038, 0.0158, 0.027, 0.875, 0.561111111111, 2.78333333333, 
1383002221.17, 0.4058, 0.455, 0.571, 0.0206, -0.0044, 0.0166, 0.0262, 0.863888888889, 0.561111111111, 2.79166666667, 
1383002221.18, 0.4062, 0.4544, 0.571, 0.0196, -0.0048, 0.0168, 0.0262, 0.863888888889, 0.561111111111, 2.79166666667, 
1383002221.18, 0.406, 0.4544, 0.5708, 0.0184, -0.0054, 0.017, 0.027, 0.875, 0.552777777778, 2.80277777778, 
1383002221.19, 0.405, 0.455, 0.57, 0.0172, -0.0058, 0.0166, 0.027, 0.875, 0.552777777778, 2.80277777778, 
1383002221.2, 0.404, 0.4552, 0.5684, 0.0162, -0.0062, 0.0162, 0.0254, 0.852777777778, 0.572222222222, 2.78611111111, 
1383002221.2, 0.4032, 0.4554, 0.5672, 0.0156, -0.006, 0.0156, 0.0254, 0.852777777778, 0.572222222222, 2.78611111111, 
1383002221.21, 0.4022, 0.455, 0.566, 0.0152, -0.0058, 0.0154, 0.0254, 0.852777777778, 0.572222222222, 2.78611111111, 
1383002221.21, 0.4014, 0.4538, 0.565, 0.0152, -0.0054, 0.0152, 0.0264, 0.866666666667, 0.561111111111, 2.79166666667, 
1383002221.22, 0.4002, 0.452, 0.5648, 0.0158, -0.0052, 0.0154, 0.0264, 0.866666666667, 0.561111111111, 2.79166666667, 
1383002221.23, 0.4022, 0.4514, 0.5672, 0.017, -0.0052, 0.0152, 0.0266, 0.869444444444, 0.547222222222, 2.78055555556, 
1383002221.23, 0.4042, 0.4516, 0.5692, 0.0178, -0.0062, 0.015, 0.0266, 0.869444444444, 0.547222222222, 2.78055555556, 
1383002221.24, 0.4046, 0.4528, 0.5696, 0.0178, -0.0076, 0.0144, 0.0262, 0.863888888889, 0.555555555556, 2.78888888889, 
1383002221.24, 0.4034, 0.4548, 0.5692, 0.0168, -0.0094, 0.0138, 0.0262, 0.863888888889, 0.555555555556, 2.78888888889, 
1383002221.25, 0.4016, 0.4562, 0.5686, 0.0156, -0.0108, 0.013, 0.0268, 0.872222222222, 0.566666666667, 2.78333333333, 
1383002221.26, 0.4006, 0.4562, 0.568, 0.015, -0.0116, 0.0122, 0.0268, 0.872222222222, 0.566666666667, 2.78333333333, 
1383002221.26, 0.4008, 0.4548, 0.566, 0.0152, -0.012, 0.0114, 0.0268, 0.872222222222, 0.566666666667, 2.78333333333, 
1383002221.27, 0.4022, 0.4558, 0.5672, 0.0158, -0.0122, 0.0106, 0.0278, 0.886111111111, 0.563888888889, 2.80277777778, 
1383002221.27, 0.4024, 0.4562, 0.5674, 0.0162, -0.0124, 0.0102, 0.0278, 0.886111111111, 0.563888888889, 2.80277777778, 
1383002221.28, 0.4024, 0.4562, 0.5682, 0.0164, -0.0128, 0.0096, 0.0262, 0.863888888889, 0.558333333333, 2.80555555556, 
1383002221.29, 0.4038, 0.4564, 0.5688, 0.0166, -0.013, 0.009, 0.0262, 0.863888888889, 0.558333333333, 2.80555555556, 
1383002221.29, 0.4044, 0.4572, 0.5692, 0.0162, -0.013, 0.0084, 0.0268, 0.872222222222, 0.552777777778, 2.79166666667, 
1383002221.3, 0.4036, 0.459, 0.5692, 0.0146, -0.0134, 0.0084, 0.0268, 0.872222222222, 0.552777777778, 2.79166666667, 
1383002221.3, 0.4022, 0.4596, 0.5686, 0.0126, -0.0138, 0.0084, 0.027, 0.875, 0.552777777778, 2.79166666667, 
1383002221.31, 0.4022, 0.4588, 0.568, 0.0112, -0.0132, 0.0086, 0.027, 0.875, 0.552777777778, 2.79166666667, 
1383002221.31, 0.4022, 0.4576, 0.567, 0.0102, -0.0126, 0.0092, 0.0264, 0.866666666667, 0.558333333333, 2.79444444444, 
1383002221.32, 0.4024, 0.4568, 0.5664, 0.01, -0.0118, 0.0096, 0.0264, 0.866666666667, 0.558333333333, 2.79444444444, 
1383002221.33, 0.4018, 0.4562, 0.5662, 0.01, -0.0112, 0.01, 0.0264, 0.866666666667, 0.558333333333, 2.79444444444, 
1383002221.33, 0.4014, 0.4554, 0.566, 0.0104, -0.0108, 0.0102, 0.026, 0.861111111111, 0.547222222222, 2.77777777778, 
1383002221.34, 0.4014, 0.4542, 0.5652, 0.0112, -0.0104, 0.01, 0.026, 0.861111111111, 0.547222222222, 2.77777777778, 
1383002221.34, 0.402, 0.4548, 0.566, 0.0124, -0.0102, 0.0098, 0.0254, 0.852777777778, 0.561111111111, 2.79166666667, 
1383002221.35, 0.4026, 0.4556, 0.5672, 0.014, -0.0104, 0.0094, 0.0254, 0.852777777778, 0.561111111111, 2.79166666667, 
1383002221.36, 0.4034, 0.4564, 0.5688, 0.015, -0.0108, 0.009, 0.0258, 0.858333333333, 0.538888888889, 2.79166666667, 
1383002221.36, 0.404, 0.4564, 0.5698, 0.0156, -0.0112, 0.009, 0.0258, 0.858333333333, 0.538888888889, 2.79166666667, 
1383002221.37, 0.4038, 0.4556, 0.5692, 0.0158, -0.0114, 0.009, 0.027, 0.875, 0.561111111111, 2.80277777778, 
1383002221.37, 0.4032, 0.455, 0.5682, 0.0156, -0.0116, 0.0094, 0.027, 0.875, 0.561111111111, 2.80277777778, 
1383002221.38, 0.403, 0.455, 0.5676, 0.0154, -0.012, 0.0094, 0.027, 0.875, 0.561111111111, 2.80277777778, 
1383002221.39, 0.4038, 0.4558, 0.5686, 0.0154, -0.0128, 0.0094, 0.0256, 0.855555555556, 0.547222222222, 2.8, 
1383002221.39, 0.4046, 0.4574, 0.5692, 0.0146, -0.0138, 0.0096, 0.0256, 0.855555555556, 0.547222222222, 2.8, 
1383002221.4, 0.4038, 0.4588, 0.5686, 0.0136, -0.0146, 0.0096, 0.0284, 0.894444444444, 0.552777777778, 2.8, 
1383002221.4, 0.4026, 0.4588, 0.567, 0.0126, -0.0144, 0.0096, 0.0284, 0.894444444444, 0.552777777778, 2.8, 
1383002221.41, 0.4012, 0.458, 0.5656, 0.0118, -0.0136, 0.01, 0.0262, 0.863888888889, 0.536111111111, 2.79444444444, 
1383002221.42, 0.4006, 0.4566, 0.565, 0.012, -0.0126, 0.0102, 0.0262, 0.863888888889, 0.536111111111, 2.79444444444, 
1383002221.42, 0.4022, 0.456, 0.5652, 0.0128, -0.012, 0.0104, 0.0262, 0.863888888889, 0.547222222222, 2.79166666667, 
1383002221.43, 0.4028, 0.4566, 0.5658, 0.0138, -0.0118, 0.0106, 0.0262, 0.863888888889, 0.547222222222, 2.79166666667, 
1383002221.43, 0.402, 0.4574, 0.5662, 0.0142, -0.0116, 0.0106, 0.0262, 0.863888888889, 0.563888888889, 2.78055555556, 
1383002221.44, 0.4012, 0.4576, 0.5662, 0.015, -0.0114, 0.0106, 0.0262, 0.863888888889, 0.563888888889, 2.78055555556, 
1383002221.45, 0.4014, 0.4574, 0.5662, 0.0158, -0.0104, 0.0102, 0.0262, 0.863888888889, 0.563888888889, 2.78055555556, 
1383002221.45, 0.4022, 0.4576, 0.567, 0.017, -0.0096, 0.0098, 0.0258, 0.858333333333, 0.569444444444, 2.78611111111, 
1383002221.46, 0.403, 0.458, 0.5674, 0.0182, -0.0086, 0.0096, 0.0258, 0.858333333333, 0.569444444444, 2.78611111111, 
1383002221.46, 0.4034, 0.4586, 0.569, 0.019, -0.0078, 0.0096, 0.0278, 0.886111111111, 0.547222222222, 2.78888888889, 
1383002221.47, 0.4028, 0.4582, 0.57, 0.0188, -0.0066, 0.0096, 0.0278, 0.886111111111, 0.547222222222, 2.78888888889, 
1383002221.48, 0.4022, 0.4566, 0.5702, 0.0182, -0.0052, 0.0098, 0.0252, 0.85, 0.533333333333, 2.80277777778, 
1383002221.48, 0.4022, 0.455, 0.5698, 0.0174, -0.004, 0.0104, 0.0252, 0.85, 0.533333333333, 2.80277777778, 
1383002221.49, 0.4016, 0.4546, 0.5698, 0.0166, -0.0034, 0.0108, 0.0266, 0.869444444444, 0.541666666667, 2.76388888889, 
1383002221.49, 0.4012, 0.4544, 0.5694, 0.016, -0.0032, 0.0112, 0.0266, 0.869444444444, 0.541666666667, 2.76388888889, 
1383002221.5, 0.4008, 0.4542, 0.5692, 0.0156, -0.0034, 0.0114, 0.0266, 0.869444444444, 0.541666666667, 2.76388888889, 
1383002221.51, 0.4008, 0.454, 0.569, 0.0154, -0.0036, 0.0114, 0.0278, 0.886111111111, 0.544444444444, 2.78611111111, 
1383002221.51, 0.4008, 0.4542, 0.5682, 0.016, -0.0036, 0.011, 0.0278, 0.886111111111, 0.544444444444, 2.78611111111, 
1383002221.52, 0.4002, 0.4546, 0.5674, 0.0164, -0.0038, 0.0104, 0.0242, 0.836111111111, 0.561111111111, 2.78333333333, 
1383002221.52, 0.3998, 0.4558, 0.567, 0.0172, -0.004, 0.0094, 0.0242, 0.836111111111, 0.561111111111, 2.78333333333, 
1383002221.53, 0.3998, 0.4568, 0.5676, 0.0188, -0.0038, 0.0078, 0.0264, 0.866666666667, 0.547222222222, 2.79444444444, 
1383002221.54, 0.4006, 0.457, 0.5678, 0.0206, -0.0032, 0.0062, 0.0264, 0.866666666667, 0.547222222222, 2.79444444444, 
1383002221.54, 0.4022, 0.458, 0.5682, 0.022, -0.0028, 0.0048, 0.0268, 0.872222222222, 0.566666666667, 2.77777777778, 
1383002221.55, 0.403, 0.459, 0.5682, 0.0226, -0.0022, 0.004, 0.0268, 0.872222222222, 0.566666666667, 2.77777777778, 
1383002221.55, 0.403, 0.4602, 0.5672, 0.0226, -0.0018, 0.003, 0.0268, 0.872222222222, 0.555555555556, 2.78333333333, 
1383002221.56, 0.4028, 0.4612, 0.5658, 0.0224, -0.0012, 0.0022, 0.0268, 0.872222222222, 0.555555555556, 2.78333333333, 
1383002221.57, 0.4024, 0.4616, 0.5646, 0.0224, -0.0002, 0.0016, 0.0268, 0.872222222222, 0.555555555556, 2.78333333333, 
1383002221.57, 0.4036, 0.462, 0.5642, 0.023, 0.001, 0.0014, 0.0276, 0.883333333333, 0.555555555556, 2.80277777778, 
