Header: coordlessdrill drillhole 1 1 
timestamp, accX, accY, accZ, gyrX, gyrY, gyrZ, magX, magY, magZ
1380832253.08, 0.3766, 0.4668, 0.5604, 0.024, -0.0046, 0.0096, 0.0616, 1.35555555556, -0.444444444444, 1.21666666667, 
1380832253.09, 0.3756, 0.467, 0.5602, 0.0238, -0.0044, 0.0096, 0.0616, 1.35555555556, -0.444444444444, 1.21666666667, 
1380832253.09, 0.375, 0.4664, 0.5596, 0.024, -0.0038, 0.0096, 0.0622, 1.36388888889, -0.447222222222, 1.21944444444, 
1380832253.1, 0.3738, 0.4654, 0.5574, 0.0248, -0.0032, 0.0098, 0.0622, 1.36388888889, -0.447222222222, 1.21944444444, 
1380832253.11, 0.3738, 0.4638, 0.5564, 0.0298, -0.0036, 0.0102, 0.0628, 1.37222222222, -0.447222222222, 1.24722222222, 
1380832253.12, 0.375, 0.4644, 0.5586, 0.0322, -0.005, 0.0102, 0.0628, 1.37222222222, -0.447222222222, 1.24722222222, 
1380832253.12, 0.3756, 0.4654, 0.5602, 0.0358, -0.006, 0.0102, 0.0618, 1.35833333333, -0.444444444444, 1.225, 
1380832253.13, 0.3768, 0.4662, 0.5606, 0.0394, -0.007, 0.01, 0.0618, 1.35833333333, -0.444444444444, 1.225, 
1380832253.13, 0.3768, 0.467, 0.5598, 0.0426, -0.0074, 0.0096, 0.0626, 1.36944444444, -0.427777777778, 1.23333333333, 
1380832253.14, 0.3762, 0.4676, 0.5598, 0.0452, -0.0072, 0.009, 0.0626, 1.36944444444, -0.427777777778, 1.23333333333, 
1380832253.15, 0.376, 0.4668, 0.5592, 0.0476, -0.0062, 0.0088, 0.0628, 1.37222222222, -0.45, 1.22777777778, 
1380832253.15, 0.3782, 0.4654, 0.5606, 0.0504, -0.005, 0.0084, 0.0628, 1.37222222222, -0.45, 1.22777777778, 
1380832253.16, 0.3802, 0.4652, 0.563, 0.0528, -0.0044, 0.0084, 0.0638, 1.38611111111, -0.436111111111, 1.21944444444, 
1380832253.16, 0.3814, 0.4674, 0.5658, 0.0534, -0.0048, 0.0086, 0.0638, 1.38611111111, -0.436111111111, 1.21944444444, 
