Header: handdriver drivescrews 3 1 
timestamp, accX, accY, accZ, gyrX, gyrY, gyrZ, magX, magY, magZ
1380833058.35, 0.4518, 0.4544, 0.567, 0.3042, -0.015, 0.196, -0.0044, 0.438888888889, -1.60833333333, 0.591666666667, 
1380833058.36, 0.4602, 0.4636, 0.5668, 0.294, -0.0334, 0.1864, -0.0056, 0.422222222222, -1.59722222222, 0.572222222222, 
1380833058.37, 0.456, 0.4686, 0.5576, 0.2798, -0.042, 0.1816, -0.0056, 0.422222222222, -1.59722222222, 0.572222222222, 
1380833058.38, 0.4552, 0.477, 0.5564, 0.263, -0.0554, 0.1746, -0.0094, 0.369444444444, -1.575, 0.558333333333, 
1380833058.38, 0.4558, 0.4844, 0.5572, 0.2452, -0.0678, 0.1666, -0.0094, 0.369444444444, -1.575, 0.558333333333, 
1380833058.39, 0.455, 0.488, 0.555, 0.227, -0.076, 0.1574, -0.0094, 0.369444444444, -1.575, 0.558333333333, 
1380833058.39, 0.452, 0.4864, 0.5494, 0.2082, -0.0806, 0.1484, -0.01, 0.361111111111, -1.53611111111, 0.522222222222, 
1380833058.4, 0.449, 0.4858, 0.5464, 0.1902, -0.0832, 0.1396, -0.01, 0.361111111111, -1.53611111111, 0.522222222222, 
1380833058.41, 0.4452, 0.4846, 0.5428, 0.1752, -0.0852, 0.1308, -0.0128, 0.322222222222, -1.53888888889, 0.505555555556, 
1380833058.42, 0.4406, 0.4948, 0.5336, 0.1478, -0.1044, 0.1102, -0.0158, 0.280555555556, -1.48888888889, 0.466666666667, 
1380833058.43, 0.4402, 0.5072, 0.5346, 0.1448, -0.1164, 0.1064, -0.0174, 0.258333333333, -1.46944444444, 0.427777777778, 
1380833058.44, 0.4422, 0.5152, 0.5366, 0.1446, -0.1266, 0.1052, -0.0174, 0.258333333333, -1.46944444444, 0.427777777778, 
1380833058.44, 0.4428, 0.515, 0.538, 0.1442, -0.132, 0.1054, -0.0174, 0.258333333333, -1.46944444444, 0.427777777778, 
1380833058.45, 0.446, 0.508, 0.545, 0.1418, -0.133, 0.106, -0.0198, 0.225, -1.44722222222, 0.394444444444, 
1380833058.48, 0.4356, 0.517, 0.5348, 0.1036, -0.145, 0.1104, -0.0256, 0.144444444444, -1.38055555556, 0.347222222222, 
1380833058.48, 0.4358, 0.5094, 0.5394, 0.101, -0.1422, 0.1144, -0.0292, 0.0944444444444, -1.30833333333, 0.308333333333, 
1380833058.5, 0.428, 0.5008, 0.543, 0.0918, -0.1254, 0.1254, -0.032, 0.0555555555556, -1.28611111111, 0.288888888889, 
1380833058.51, 0.4274, 0.491, 0.5446, 0.0904, -0.1156, 0.129, -0.032, 0.0555555555556, -1.28611111111, 0.288888888889, 
1380833058.53, 0.4224, 0.4796, 0.553, 0.0882, -0.094, 0.148, -0.0412, -0.0722222222222, -1.26666666667, 0.3, 
1380833058.54, 0.423, 0.4766, 0.5542, 0.0898, -0.0916, 0.1518, -0.0416, -0.0777777777778, -1.20833333333, 0.288888888889, 
1380833058.55, 0.4198, 0.4696, 0.5562, 0.091, -0.0894, 0.1558, -0.048, -0.166666666667, -1.19166666667, 0.3, 
1380833058.56, 0.4138, 0.4646, 0.5542, 0.091, -0.0852, 0.149, -0.048, -0.166666666667, -1.19166666667, 0.3, 
