Header: handsaw cutwood 3 1 
timestamp, accX, accY, accZ, gyrX, gyrY, gyrZ, magX, magY, magZ
1380833444.38, 0.3946, 0.4884, 0.5534, -0.0064, 0.0434, -0.0564, -0.0156, 0.283333333333, -0.566666666667, 0.797222222222, 
1380833444.38, 0.4034, 0.482, 0.555, -0.0034, 0.0548, -0.064, -0.0164, 0.272222222222, -0.586111111111, 0.791666666667, 
1380833444.39, 0.3936, 0.4432, 0.555, -0.0032, 0.0628, -0.0704, -0.0164, 0.272222222222, -0.586111111111, 0.791666666667, 
1380833444.4, 0.4134, 0.4586, 0.5664, 0.0006, 0.051, -0.0752, -0.0164, 0.272222222222, -0.586111111111, 0.791666666667, 
1380833444.4, 0.4334, 0.4956, 0.5748, 0.0032, 0.0008, -0.0704, -0.0172, 0.261111111111, -0.555555555556, 0.783333333333, 
1380833444.41, 0.427, 0.5248, 0.585, -0.0062, -0.0522, -0.063, -0.0172, 0.261111111111, -0.555555555556, 0.783333333333, 
1380833444.41, 0.4126, 0.5358, 0.5902, -0.0188, -0.0902, -0.0574, -0.0142, 0.302777777778, -0.561111111111, 0.75, 
1380833444.42, 0.4042, 0.5364, 0.5902, -0.029, -0.1106, -0.0492, -0.0142, 0.302777777778, -0.561111111111, 0.75, 
1380833444.43, 0.4054, 0.529, 0.5876, -0.0356, -0.1146, -0.0352, -0.0162, 0.275, -0.583333333333, 0.747222222222, 
1380833444.43, 0.4106, 0.5184, 0.5822, -0.0396, -0.1064, -0.0184, -0.0162, 0.275, -0.583333333333, 0.747222222222, 
1380833444.44, 0.4126, 0.5056, 0.5754, -0.0434, -0.0902, -0.0042, -0.0162, 0.275, -0.586111111111, 0.736111111111, 
1380833444.44, 0.4102, 0.496, 0.5686, -0.0476, -0.0718, 0.0052, -0.0162, 0.275, -0.586111111111, 0.736111111111, 
1380833444.46, 0.4034, 0.4904, 0.5586, -0.0576, -0.0452, 0.0122, -0.017, 0.263888888889, -0.577777777778, 0.769444444444, 
1380833444.46, 0.401, 0.495, 0.5562, -0.0622, -0.0392, 0.0116, -0.017, 0.263888888889, -0.577777777778, 0.769444444444, 
1380833444.47, 0.397, 0.5058, 0.5524, -0.0658, -0.0356, 0.0096, -0.0164, 0.272222222222, -0.569444444444, 0.741666666667, 
1380833444.48, 0.3914, 0.5258, 0.553, -0.0668, -0.0266, 0.014, -0.0184, 0.244444444444, -0.583333333333, 0.716666666667, 
1380833444.49, 0.396, 0.5258, 0.5542, -0.0654, -0.021, 0.0246, -0.0184, 0.244444444444, -0.583333333333, 0.716666666667, 
1380833444.49, 0.4, 0.5186, 0.5536, -0.063, -0.0092, 0.0332, -0.0182, 0.247222222222, -0.591666666667, 0.747222222222, 
1380833444.5, 0.4004, 0.5078, 0.5504, -0.0612, 0.0056, 0.0458, -0.0182, 0.247222222222, -0.591666666667, 0.747222222222, 
1380833444.5, 0.3978, 0.4964, 0.5456, -0.0602, 0.0218, 0.0558, -0.0178, 0.252777777778, -0.583333333333, 0.744444444444, 
1380833444.52, 0.3932, 0.4852, 0.5332, -0.0586, 0.0472, 0.0654, -0.0178, 0.252777777778, -0.583333333333, 0.744444444444, 
1380833444.52, 0.3924, 0.4876, 0.5276, -0.0566, 0.052, 0.0656, -0.0202, 0.219444444444, -0.586111111111, 0.741666666667, 
1380833444.53, 0.387, 0.4908, 0.5242, -0.0546, 0.0526, 0.0636, -0.0202, 0.219444444444, -0.586111111111, 0.741666666667, 
1380833444.53, 0.3802, 0.4902, 0.5222, -0.0514, 0.0512, 0.0616, -0.02, 0.222222222222, -0.569444444444, 0.752777777778, 
1380833444.54, 0.376, 0.4852, 0.5212, -0.0456, 0.0492, 0.0604, -0.02, 0.222222222222, -0.569444444444, 0.752777777778, 
1380833444.54, 0.3726, 0.4774, 0.5202, -0.0364, 0.046, 0.0598, -0.0196, 0.227777777778, -0.591666666667, 0.761111111111, 
1380833444.55, 0.3714, 0.4718, 0.5198, -0.0244, 0.04, 0.0584, -0.0196, 0.227777777778, -0.591666666667, 0.761111111111, 
1380833444.56, 0.3714, 0.4698, 0.5184, -0.0104, 0.03, 0.0552, -0.0192, 0.233333333333, -0.569444444444, 0.761111111111, 
1380833444.56, 0.3716, 0.4714, 0.5164, 0.0048, 0.016, 0.0504, -0.0192, 0.233333333333, -0.569444444444, 0.761111111111, 
1380833444.57, 0.3706, 0.4756, 0.514, 0.0206, -0.0012, 0.0438, -0.0192, 0.233333333333, -0.569444444444, 0.761111111111, 
1380833444.58, 0.3694, 0.4822, 0.513, 0.038, -0.0206, 0.036, -0.0212, 0.205555555556, -0.575, 0.738888888889, 
1380833444.58, 0.371, 0.4892, 0.5134, 0.0566, -0.0402, 0.028, -0.0212, 0.205555555556, -0.575, 0.738888888889, 
1380833444.59, 0.3722, 0.4964, 0.5146, 0.0754, -0.0586, 0.0204, -0.0212, 0.205555555556, -0.583333333333, 0.752777777778, 
1380833444.59, 0.3744, 0.5014, 0.5152, 0.0936, -0.0744, 0.0138, -0.0212, 0.205555555556, -0.583333333333, 0.752777777778, 
1380833444.6, 0.3754, 0.5062, 0.5144, 0.1048, -0.0876, 0.0086, -0.0196, 0.227777777778, -0.588888888889, 0.736111111111, 
1380833444.61, 0.375, 0.5132, 0.5138, 0.1198, -0.095, 0.0062, -0.0196, 0.227777777778, -0.588888888889, 0.736111111111, 
1380833444.61, 0.374, 0.5194, 0.514, 0.1326, -0.1036, 0.005, -0.0198, 0.225, -0.583333333333, 0.727777777778, 
1380833444.62, 0.374, 0.5246, 0.515, 0.1442, -0.1086, 0.0066, -0.0198, 0.225, -0.583333333333, 0.727777777778, 
