timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ,magX,magY,magZ
1391562119.04,0.0,0.007,0.0256,0.4052,0.5184,0.819,-0.46601941747572817,0.5270457697642164,-0.14147018030513175
1391562119.06,-0.0138,0.006,0.0252,0.426,0.5202,0.819,-0.4576976421636616,0.5270457697642164,-0.13592233009708737
1391562119.06,-0.0156,0.006,0.0238,0.4342,0.5142,0.819,-0.4576976421636616,0.5270457697642164,-0.13592233009708737
1391562119.07,-0.0144,0.0072,0.0222,0.4274,0.5134,0.819,-0.4604715672676838,0.5187239944521498,-0.11927877947295423
1391562119.08,-0.0106,0.0146,0.0192,0.4256,0.5214,0.819,-0.44660194174757284,0.5242718446601942,-0.1276005547850208
1391562119.1,-0.0026,0.0244,0.0148,0.4088,0.525,0.819,-0.4854368932038835,0.5187239944521498,-0.1276005547850208
1391562119.1,-0.0036,0.027,0.014,0.4124,0.5282,0.819,-0.44660194174757284,0.5409153952843273,-0.10818307905686546
1391562119.11,-0.0054,0.0284,0.0134,0.4152,0.5298,0.819,-0.44660194174757284,0.5409153952843273,-0.10818307905686546
1391562119.12,-0.0074,0.0288,0.0148,0.4064,0.532,0.819,-0.46601941747572817,0.49653259361997226,-0.13314840499306518
1391562119.13,-0.0108,0.0288,0.0164,0.4118,0.5362,0.819,-0.46601941747572817,0.49653259361997226,-0.13314840499306518
1391562119.13,-0.0138,0.0266,0.0184,0.4132,0.5358,0.819,-0.4521497919556172,0.5048543689320388,-0.12205270457697642
1391562119.14,-0.0162,0.0228,0.0206,0.4236,0.5244,0.819,-0.4521497919556172,0.5048543689320388,-0.12205270457697642
1391562119.15,-0.0164,0.0202,0.0224,0.4214,0.516,0.819,-0.44660194174757284,0.5325936199722607,-0.13314840499306518
1391562119.15,-0.015,0.0218,0.0244,0.4074,0.5308,0.819,-0.44660194174757284,0.5325936199722607,-0.13314840499306518
1391562119.16,-0.0168,0.022,0.0256,0.4252,0.5264,0.819,-0.463245492371706,0.5353675450762829,-0.14979195561719832
1391562119.2,-0.0204,0.022,0.0204,0.4192,0.521,0.819,-0.44660194174757284,0.5187239944521498,-0.11650485436893204
1391562119.21,-0.021,0.0204,0.019,0.4238,0.5256,0.819,-0.44660194174757284,0.5187239944521498,-0.11650485436893204
1391562119.22,-0.0182,0.0124,0.018,0.4604,0.5286,0.819,-0.9736477115117892,0.49930651872399445,-2.20249653259362
1391562119.22,-0.017,0.0112,0.0166,0.4212,0.4998,0.819,-0.4854368932038835,0.6490984743411928,-0.20249653259361997
1391562119.23,-0.015,0.0124,0.0168,0.4006,0.5258,0.819,-0.4854368932038835,0.6490984743411928,-0.20249653259361997
1391562119.24,-0.0076,0.001,0.0236,0.4372,0.5508,0.819,-0.4854368932038835,0.6490984743411928,-0.20249653259361997
1391562119.24,-0.0038,0.0082,0.024,0.4266,0.5214,0.819,-1.1844660194174756,0.4160887656033287,-3.1373092926490984
1391562119.25,0.0038,0.0044,0.0236,0.4222,0.5374,0.819,-0.463245492371706,0.5547850208044383,-0.16920943134535368
1391562119.26,0.0044,0.0084,0.0232,0.3978,0.5266,0.819,-0.463245492371706,0.5547850208044383,-0.16920943134535368
1391562119.27,-0.0008,0.0182,0.0196,0.3854,0.516,0.819,-0.9320388349514563,0.44660194174757284,-2.0332871012482663
1391562119.27,-0.0052,0.0172,0.0196,0.4032,0.5478,0.819,-0.9320388349514563,0.44660194174757284,-2.0332871012482663
1391562119.28,-0.0092,0.0112,0.0222,0.4232,0.5308,0.819,-0.4826629680998613,0.5020804438280166,-0.9070735090152566
1391562119.29,-0.0188,0.0058,0.0238,0.4314,0.5214,0.819,-0.710124826629681,0.4521497919556172,-1.3065187239944522
1391562119.31,-0.0144,0.0058,0.0226,0.4158,0.5056,0.819,-0.5686546463245492,0.5270457697642164,-0.5880721220527045
1391562119.31,-0.0066,0.0084,0.0212,0.4296,0.575,0.819,-0.5686546463245492,0.5270457697642164,-0.5880721220527045
1391562119.32,-0.004,0.0132,0.0144,0.4416,0.5386,0.819,-0.624133148404993,0.5242718446601942,-0.8932038834951457
1391562119.33,0.011,0.0042,0.0054,0.4356,0.5442,0.819,-0.5104022191400832,0.5242718446601942,-0.44382801664355065
1391562119.34,0.0156,0.0004,0.0044,0.4466,0.5456,0.819,-0.5104022191400832,0.5242718446601942,-0.44382801664355065
1391562119.34,0.0194,0.0014,0.0052,0.4216,0.551,0.8188,-0.5714285714285714,0.5270457697642164,-0.723994452149792
1391562119.35,0.0218,-0.0038,0.01,0.435,0.5536,0.819,-0.5714285714285714,0.5270457697642164,-0.723994452149792
1391562119.35,0.0222,-0.0138,0.0174,0.4248,0.513,0.819,-0.5714285714285714,0.5270457697642164,-0.723994452149792
1391562119.36,0.0204,-0.0188,0.0242,0.4168,0.5012,0.819,-0.5131761442441054,0.5131761442441054,-0.4576976421636616
1391562119.37,0.0174,-0.024,0.0316,0.4382,0.5208,0.819,-0.5131761442441054,0.5131761442441054,-0.4576976421636616
1391562119.38,0.0098,-0.0294,0.0434,0.4314,0.5076,0.819,-0.5020804438280166,0.5104022191400832,-0.3800277392510402
1391562119.41,-0.0042,-0.012,0.0504,0.4306,0.4932,0.819,-0.46879334257975036,0.5409153952843273,-0.15256588072122051
1391562119.43,-0.0244,0.0078,0.069,0.415,0.4932,0.819,-0.4798890429958391,0.5298196948682385,-0.13869625520110956
1391562119.43,-0.0314,0.0234,0.074,0.403,0.4838,0.819,-0.4798890429958391,0.5298196948682385,-0.13869625520110956
1391562119.44,-0.0348,0.0414,0.0744,0.3912,0.4984,0.819,-0.4798890429958391,0.4882108183079057,-0.12482662968099861
1391562119.44,-0.0324,0.0602,0.0676,0.3984,0.4944,0.819,-0.4798890429958391,0.4882108183079057,-0.12482662968099861
1391562119.45,-0.0222,0.0702,0.0556,0.3668,0.4082,0.819,-0.47711511789181693,0.49930651872399445,-0.18862690707350901
1391562119.46,-0.0082,0.0848,0.043,0.3406,0.4608,0.819,-0.47711511789181693,0.49930651872399445,-0.18862690707350901
1391562119.46,0.001,0.11,0.0238,0.3156,0.4906,0.819,-0.47434119278779474,0.4854368932038835,-0.18307905686546463
1391562119.47,-0.0002,0.1294,-0.0008,0.3296,0.549,0.819,-0.47434119278779474,0.4854368932038835,-0.18307905686546463
1391562119.49,-0.0164,0.1172,-0.0728,0.3698,0.5706,0.819,-0.4521497919556172,0.5159500693481276,-0.1664355062413315
1391562119.49,-0.0162,0.1,-0.0912,0.3824,0.5552,0.819,-0.44382801664355065,0.47711511789181693,-0.19972260748959778
1391562119.5,-0.0144,0.0822,-0.1048,0.3812,0.562,0.819,-0.44382801664355065,0.47711511789181693,-0.19972260748959778
1391562119.5,-0.0158,0.063,-0.112,0.4078,0.5586,0.819,-0.4105409153952843,0.5159500693481276,-0.19694868238557559
1391562119.51,-0.0176,0.0422,-0.1146,0.4158,0.5682,0.819,-0.4105409153952843,0.5159500693481276,-0.19694868238557559
1391562119.52,-0.0148,0.027,-0.1144,0.4018,0.5728,0.819,-0.42718446601941745,0.5520110957004161,-0.1664355062413315
1391562119.52,-0.013,0.0092,-0.1118,0.396,0.5666,0.819,-0.42718446601941745,0.5520110957004161,-0.1664355062413315
1391562119.53,-0.0162,-0.0096,-0.1066,0.429,0.5542,0.819,-0.7739251040221914,0.6047156726768377,-0.10818307905686546
1391562119.53,-0.018,-0.0248,-0.1042,0.4534,0.5266,0.819,-0.7739251040221914,0.6047156726768377,-0.10818307905686546
1391562119.54,-0.0174,-0.0348,-0.1006,0.4516,0.5236,0.819,-0.7739251040221914,0.6047156726768377,-0.10818307905686546
1391562119.55,-0.0142,-0.042,-0.0916,0.4658,0.5286,0.819,-0.7073509015256588,0.6158113730929264,-0.08876560332871013
1391562119.55,-0.0106,-0.0414,-0.0822,0.4284,0.5386,0.819,-0.7073509015256588,0.6158113730929264,-0.08876560332871013
1391562119.56,-0.0072,-0.042,-0.0714,0.4672,0.517,0.819,-0.6296809986130375,0.5520110957004161,-0.1553398058252427
1391562119.56,-0.007,-0.0408,-0.0584,0.4454,0.5042,0.819,-0.6296809986130375,0.5520110957004161,-0.1553398058252427
1391562119.57,-0.005,-0.0332,-0.0438,0.446,0.5098,0.8188,-0.579750346740638,0.5603328710124826,-0.10818307905686546
1391562119.59,-0.0062,-0.0046,0.0,0.4388,0.5156,0.819,-0.5464632454923717,0.5714285714285714,-0.14701803051317613
1391562119.62,-0.01,0.006,0.0702,0.4532,0.5144,0.819,-0.5242718446601942,0.5242718446601942,-0.14979195561719832
1391562119.62,-0.0098,0.0034,0.0804,0.4126,0.5174,0.819,-0.5131761442441054,0.507628294036061,-0.14147018030513175
1391562119.64,-0.0122,-0.0068,0.0974,0.456,0.4934,0.819,-0.5520110957004161,0.5131761442441054,-0.14147018030513175
1391562119.64,-0.004,-0.009,0.1046,0.4354,0.5144,0.819,-0.5520110957004161,0.5131761442441054,-0.14147018030513175
1391562119.65,-0.0008,-0.0106,0.1092,0.4606,0.4958,0.819,-0.5464632454923717,0.5520110957004161,-0.14147018030513175
1391562119.65,0.0046,-0.0148,0.1118,0.4458,0.4954,0.819,-0.5464632454923717,0.5520110957004161,-0.14147018030513175
1391562119.66,0.0138,-0.0144,0.115,0.4526,0.4904,0.819,-0.5464632454923717,0.5520110957004161,-0.14147018030513175
1391562119.66,0.0202,-0.0142,0.1166,0.4466,0.4782,0.819,-0.5547850208044383,0.5131761442441054,-0.14147018030513175
1391562119.67,0.0298,-0.0074,0.1168,0.4264,0.4852,0.819,-0.5547850208044383,0.5131761442441054,-0.14147018030513175
1391562119.68,0.038,0.0118,0.1104,0.3948,0.4774,0.819,-0.5686546463245492,0.5020804438280166,-0.13314840499306518
1391562119.69,0.0388,0.0364,0.1016,0.2136,0.7068,0.819,-0.5769764216366158,0.47434119278779474,-0.1276005547850208
1391562119.69,-0.0046,0.0724,0.0642,0.5956,0.3908,0.819,-0.5769764216366158,0.47434119278779474,-0.1276005547850208
1391562119.7,-0.0072,0.0122,0.0382,0.3766,0.535,0.819,-0.5575589459084604,0.49375866851595007,-0.15256588072122051
1391562119.71,0.0412,0.063,0.03,0.1768,0.637,0.819,-0.5575589459084604,0.49375866851595007,-0.15256588072122051
1391562119.71,-0.0018,0.0062,0.0162,0.5662,0.4616,0.819,-0.5686546463245492,0.5159500693481276,-0.13592233009708737
1391562119.72,-0.0184,-0.016,0.0056,0.342,0.6134,0.819,-0.5686546463245492,0.5159500693481276,-0.13592233009708737
1391562119.73,-0.0446,-0.0462,0.0022,0.414,0.5508,0.819,-0.5631067961165048,0.5020804438280166,-0.12205270457697642
1391562119.74,-0.0558,-0.0692,0.001,0.3522,0.5798,0.819,-0.5631067961165048,0.5020804438280166,-0.12205270457697642
1391562119.74,-0.0644,-0.0854,-0.0022,0.3604,0.5726,0.8188,-0.5603328710124826,0.5325936199722607,-0.14701803051317613
1391562119.75,-0.0792,-0.1014,-0.0098,0.3738,0.5542,0.819,-0.5603328710124826,0.5325936199722607,-0.14701803051317613
1391562119.75,-0.088,-0.1088,-0.0202,0.3602,0.5624,0.819,-0.5575589459084604,0.5048543689320388,-0.130374479889043
1391562119.76,-0.0972,-0.1114,-0.0332,0.3666,0.566,0.819,-0.5575589459084604,0.5048543689320388,-0.130374479889043
1391562119.77,-0.1072,-0.1124,-0.0476,0.3738,0.571,0.819,-0.5325936199722607,0.5242718446601942,-0.11927877947295423
1391562119.77,-0.1162,-0.1114,-0.0626,0.3762,0.578,0.819,-0.5325936199722607,0.5242718446601942,-0.11927877947295423
1391562119.78,-0.1256,-0.1104,-0.0788,0.3974,0.574,0.819,-0.5325936199722607,0.5242718446601942,-0.11927877947295423
1391562119.78,-0.1316,-0.1078,-0.0954,0.4356,0.5702,0.8188,-0.521497919556172,0.5270457697642164,-0.09986130374479889
1391562119.79,-0.1256,-0.1018,-0.1116,0.4036,0.5848,0.819,-0.521497919556172,0.5270457697642164,-0.09986130374479889
1391562119.8,-0.1168,-0.0974,-0.1242,0.42,0.5842,0.819,-0.5131761442441054,0.5769764216366158,-0.13592233009708737
1391562119.83,-0.0442,-0.0684,-0.134,0.4414,0.531,0.819,-0.47434119278779474,0.6047156726768377,-0.11927877947295423
1391562119.83,-0.029,-0.0534,-0.1242,0.4192,0.5434,0.819,-0.47434119278779474,0.6047156726768377,-0.10818307905686546
1391562119.84,-0.0302,-0.0456,-0.0922,0.461,0.5316,0.819,-0.47434119278779474,0.6047156726768377,-0.10818307905686546
1391562119.85,-0.0328,-0.0506,-0.0712,0.4548,0.5218,0.819,-0.4576976421636616,0.5991678224687933,-0.11095700416088766
1391562119.86,-0.033,-0.0542,-0.0492,0.433,0.53,0.819,-0.4576976421636616,0.5991678224687933,-0.11095700416088766
1391562119.86,-0.04,-0.0616,-0.0286,0.4434,0.5276,0.819,-0.47156726768377255,0.6074895977808599,-0.10540915395284327
1391562119.87,-0.0466,-0.0688,-0.0104,0.4568,0.517,0.819,-0.47156726768377255,0.6074895977808599,-0.10540915395284327
1391562119.87,-0.0542,-0.0788,0.0004,0.451,0.5114,0.819,-0.47156726768377255,0.6102635228848821,-0.08876560332871013
1391562119.88,-0.0586,-0.0868,0.0136,0.448,0.5062,0.819,-0.47156726768377255,0.6102635228848821,-0.08876560332871013
1391562119.89,-0.0616,-0.092,0.0222,0.4472,0.4974,0.819,-0.46879334257975036,0.6074895977808599,-0.09431345353675451
1391562119.9,-0.0622,-0.0916,0.0282,0.4438,0.4918,0.819,-0.46879334257975036,0.6074895977808599,-0.09431345353675451
1391562119.9,-0.06,-0.0878,0.0276,0.445,0.4874,0.819,-0.4798890429958391,0.6185852981969486,-0.08876560332871013
1391562119.92,-0.0554,-0.0746,0.0232,0.423,0.4814,0.819,-0.47156726768377255,0.6158113730929264,-0.08321775312066575
1391562119.92,-0.0546,-0.063,0.0188,0.4154,0.491,0.819,-0.47156726768377255,0.6158113730929264,-0.08321775312066575
1391562119.93,-0.0644,-0.0426,0.0074,0.4162,0.4948,0.819,-0.46879334257975036,0.6019417475728155,-0.07212205270457697
1391562119.94,-0.068,-0.0336,0.0008,0.4092,0.5016,0.819,-0.4604715672676838,0.6296809986130375,-0.07766990291262135
1391562119.95,-0.0716,-0.0238,-0.0086,0.4066,0.5002,0.819,-0.4604715672676838,0.6296809986130375,-0.07766990291262135
1391562119.95,-0.0752,-0.014,-0.0212,0.4046,0.4988,0.819,-0.4549237170596394,0.6047156726768377,-0.10818307905686546
1391562119.96,-0.0778,-0.0014,-0.0364,0.4046,0.5054,0.819,-0.4549237170596394,0.6047156726768377,-0.10818307905686546
1391562119.96,-0.0788,0.0112,-0.054,0.4098,0.5042,0.819,-0.4549237170596394,0.6047156726768377,-0.10818307905686546
1391562119.97,-0.0766,0.0234,-0.0724,0.406,0.5008,0.819,-0.44937586685159503,0.5908460471567267,-0.09153952843273232
1391562119.98,-0.072,0.0376,-0.0916,0.4,0.5068,0.819,-0.44937586685159503,0.5908460471567267,-0.09153952843273232
1391562119.98,-0.067,0.0522,-0.111,0.395,0.508,0.819,-0.4160887656033287,0.6019417475728155,-0.13314840499306518
1391562119.99,-0.064,0.0652,-0.1298,0.4024,0.5068,0.819,-0.4160887656033287,0.6019417475728155,-0.13314840499306518
1391562119.99,-0.0608,0.0786,-0.1486,0.4178,0.505,0.819,-0.4133148404993065,0.624133148404993,-0.11373092926490985
1391562120.0,-0.0416,0.1038,-0.1812,0.389,0.52,0.819,-0.39389736477115117,0.6435506241331485,-0.14979195561719832
1391562120.03,-0.0052,0.1244,-0.2302,0.3922,0.5288,0.819,-0.34951456310679613,0.6740638002773925,-0.15256588072122051
1391562120.04,0.0004,0.123,-0.2346,0.3874,0.5334,0.819,-0.34951456310679613,0.6740638002773925,-0.15256588072122051
1391562120.05,0.0,0.1116,-0.2392,0.4026,0.5318,0.819,-0.34951456310679613,0.6601941747572816,-0.1664355062413315
1391562120.06,-0.0002,0.1032,-0.2402,0.4032,0.5268,0.819,-0.30235783633841884,0.6629680998613038,-0.13869625520110956
1391562120.06,0.0016,0.0956,-0.2412,0.4034,0.525,0.819,-0.30235783633841884,0.6629680998613038,-0.13869625520110956
1391562120.07,0.004,0.0894,-0.2426,0.3944,0.5214,0.8188,-0.29403606102635227,0.6796116504854369,-0.17198335644937587
1391562120.08,0.0046,0.0842,-0.2438,0.3876,0.5208,0.819,-0.29403606102635227,0.6796116504854369,-0.17198335644937587
1391562120.08,0.0006,0.0796,-0.2454,0.3928,0.517,0.819,-0.29403606102635227,0.6796116504854369,-0.17198335644937587
1391562120.09,-0.0042,0.0758,-0.2476,0.4066,0.5084,0.819,-0.2801664355062413,0.6962552011095701,-0.15811373092926492
1391562120.09,-0.0046,0.0748,-0.2496,0.3968,0.506,0.819,-0.2801664355062413,0.6962552011095701,-0.15811373092926492
1391562120.1,-0.003,0.0752,-0.2504,0.385,0.5066,0.819,-0.24410540915395285,0.6796116504854369,-0.18030513176144244
1391562120.11,-0.0014,0.0756,-0.251,0.3744,0.5064,0.819,-0.24410540915395285,0.6796116504854369,-0.18030513176144244
1391562120.11,-0.0028,0.0754,-0.2504,0.3718,0.5116,0.819,-0.2302357836338419,0.7156726768377254,-0.17198335644937587
1391562120.12,-0.0106,0.0686,-0.2472,0.3842,0.502,0.819,-0.22468793342579751,0.7184466019417476,-0.18030513176144244
1391562120.13,-0.0086,0.0662,-0.2444,0.375,0.5092,0.819,-0.22468793342579751,0.7184466019417476,-0.18030513176144244
1391562120.15,-0.0028,0.053,-0.2314,0.3642,0.5126,0.819,-0.18307905686546463,0.723994452149792,-0.17753120665742025
1391562120.15,-0.0036,0.0472,-0.227,0.3692,0.5108,0.819,-0.17198335644937587,0.7128987517337032,-0.18585298196948682
1391562120.16,-0.0042,0.0406,-0.2224,0.3698,0.5072,0.819,-0.17198335644937587,0.7128987517337032,-0.18585298196948682
1391562120.17,-0.003,0.0352,-0.2182,0.3642,0.506,0.819,-0.1553398058252427,0.710124826629681,-0.18030513176144244
1391562120.17,-0.0008,0.0314,-0.2146,0.3578,0.5088,0.819,-0.1553398058252427,0.710124826629681,-0.18030513176144244
1391562120.18,-0.0002,0.0282,-0.2116,0.3624,0.508,0.819,-0.14701803051317613,0.7461858529819695,-0.18862690707350901
1391562120.18,0.0008,0.0248,-0.2088,0.359,0.5046,0.819,-0.14701803051317613,0.7461858529819695,-0.18862690707350901
1391562120.19,0.003,0.023,-0.2058,0.3538,0.506,0.819,-0.1276005547850208,0.7489597780859917,-0.19694868238557559
1391562120.2,0.0048,0.0228,-0.2036,0.3594,0.5088,0.819,-0.1276005547850208,0.7489597780859917,-0.19694868238557559
1391562120.2,0.007,0.0228,-0.2018,0.3626,0.5054,0.819,-0.1276005547850208,0.7489597780859917,-0.19694868238557559
1391562120.21,0.0178,0.028,-0.1974,0.3368,0.5178,0.819,-0.09431345353675451,0.7600554785020804,-0.18585298196948682
1391562120.25,0.0154,0.0254,-0.175,0.3498,0.5278,0.819,-0.0638002773925104,0.7739251040221914,-0.20249653259361997
1391562120.26,0.013,0.019,-0.1638,0.335,0.5308,0.8188,-0.047156726768377254,0.7489597780859917,-0.20249653259361997
1391562120.27,0.011,0.0168,-0.1576,0.3332,0.5328,0.819,-0.047156726768377254,0.7489597780859917,-0.20249653259361997
1391562120.27,0.0072,0.0132,-0.1504,0.3294,0.5316,0.819,-0.024965325936199722,0.7739251040221914,-0.20249653259361997
1391562120.28,0.0018,0.01,-0.1422,0.3244,0.5336,0.819,-0.024965325936199722,0.7739251040221914,-0.20249653259361997
1391562120.29,-0.0058,0.0066,-0.1336,0.3218,0.5338,0.819,-0.036061026352288486,0.7850208044382802,-0.20527045769764216
1391562120.29,-0.0146,0.0026,-0.1246,0.322,0.5356,0.819,-0.036061026352288486,0.7850208044382802,-0.20527045769764216
1391562120.3,-0.024,-0.0026,-0.115,0.3314,0.537,0.8188,-0.033287101248266296,0.7739251040221914,-0.1941747572815534
1391562120.31,-0.0342,-0.0148,-0.0942,0.3262,0.5322,0.819,-0.0027739251040221915,0.7711511789181692,-0.20804438280166435
1391562120.32,-0.0382,-0.0194,-0.0844,0.3234,0.5334,0.819,-0.0027739251040221915,0.7711511789181692,-0.20804438280166435
1391562120.32,-0.044,-0.0222,-0.076,0.3294,0.5294,0.819,-0.0027739251040221915,0.7711511789181692,-0.20804438280166435
1391562120.33,-0.0534,-0.0262,-0.065,0.3378,0.5212,0.819,-0.005547850208044383,0.7850208044382802,-0.1914008321775312
1391562120.34,-0.0576,-0.0238,-0.0604,0.3176,0.5208,0.819,0.0,0.8016643550624133,-0.19694868238557559
1391562120.35,-0.0634,-0.0214,-0.0572,0.3392,0.5196,0.819,0.0,0.8016643550624133,-0.19694868238557559
1391562120.35,-0.0698,-0.0198,-0.0562,0.3346,0.5116,0.819,0.013869625520110958,0.8099861303744799,-0.1914008321775312
1391562120.36,-0.0716,-0.0158,-0.0556,0.326,0.5152,0.819,0.013869625520110958,0.8099861303744799,-0.1914008321775312
1391562120.36,-0.073,-0.0112,-0.0562,0.3242,0.5172,0.819,0.044382801664355064,0.812760055478502,-0.20804438280166435
1391562120.37,-0.0756,-0.0092,-0.0572,0.3332,0.5106,0.819,0.044382801664355064,0.812760055478502,-0.20804438280166435
1391562120.37,-0.0764,-0.008,-0.0588,0.333,0.51,0.819,0.022191400832177532,0.7933425797503467,-0.20527045769764216
1391562120.38,-0.0742,-0.006,-0.0604,0.3296,0.5128,0.819,0.022191400832177532,0.7933425797503467,-0.20527045769764216
1391562120.39,-0.0704,-0.0046,-0.0624,0.3304,0.513,0.819,0.022191400832177532,0.7933425797503467,-0.20527045769764216
1391562120.4,-0.0602,-0.0038,-0.0662,0.3278,0.5134,0.819,0.049930651872399444,0.812760055478502,-0.1941747572815534
1391562120.4,-0.0552,-0.004,-0.0684,0.3308,0.5108,0.819,0.047156726768377254,0.7933425797503467,-0.18862690707350901
1391562120.41,-0.0496,-0.0038,-0.0704,0.3316,0.5098,0.819,0.047156726768377254,0.7933425797503467,-0.18862690707350901
1391562120.42,-0.036,-0.0012,-0.0746,0.3398,0.5032,0.819,0.06934812760055478,0.8099861303744799,-0.17753120665742025
1391562120.46,-0.0016,0.0326,-0.0812,0.3252,0.5036,0.819,0.08321775312066575,0.826629680998613,-0.20804438280166435
1391562120.47,0.001,0.0414,-0.081,0.3292,0.501,0.819,0.08599167822468794,0.8183079056865464,-0.20249653259361997
1391562120.48,0.0024,0.0458,-0.0806,0.327,0.5026,0.819,0.08599167822468794,0.8183079056865464,-0.20249653259361997
1391562120.48,0.0028,0.0496,-0.0806,0.3258,0.504,0.819,0.11927877947295423,0.8155339805825242,-0.20249653259361997
1391562120.49,0.002,0.0528,-0.0808,0.3266,0.5052,0.819,0.11927877947295423,0.8155339805825242,-0.20249653259361997
1391562120.49,0.0,0.0548,-0.0808,0.3278,0.5068,0.819,0.10818307905686546,0.7933425797503467,-0.2302357836338419
1391562120.5,-0.0028,0.0552,-0.0808,0.3312,0.5058,0.819,0.10818307905686546,0.7933425797503467,-0.2302357836338419
1391562120.51,-0.0046,0.0546,-0.0806,0.3314,0.5042,0.819,0.10818307905686546,0.7933425797503467,-0.2302357836338419
1391562120.51,-0.0054,0.0538,-0.0804,0.329,0.5064,0.819,0.12205270457697642,0.8210818307905686,-0.20249653259361997
1391562120.54,-0.007,0.0438,-0.0748,0.3286,0.5064,0.819,0.1276005547850208,0.826629680998613,-0.20527045769764216
1391562120.54,-0.008,0.04,-0.0722,0.3302,0.5056,0.819,0.1276005547850208,0.826629680998613,-0.20527045769764216
1391562120.55,-0.0082,0.0364,-0.0688,0.3294,0.506,0.819,0.13869625520110956,0.8044382801664355,-0.2274618585298197
1391562120.56,-0.0082,0.03,-0.0608,0.3256,0.5062,0.819,0.13869625520110956,0.8044382801664355,-0.2274618585298197
1391562120.57,-0.0092,0.0264,-0.0578,0.328,0.5048,0.819,0.13869625520110956,0.8044382801664355,-0.2274618585298197
1391562120.57,-0.0108,0.0232,-0.0532,0.3274,0.5036,0.819,0.13869625520110956,0.8044382801664355,-0.2274618585298197
1391562120.58,-0.0124,0.0208,-0.0484,0.326,0.5038,0.819,0.13314840499306518,0.8183079056865464,-0.21081830790568654
1391562120.58,-0.0146,0.0188,-0.0436,0.3254,0.5028,0.819,0.13314840499306518,0.8183079056865464,-0.21081830790568654
1391562120.59,-0.0172,0.017,-0.0386,0.3266,0.5028,0.819,0.14424410540915394,0.8099861303744799,-0.23578363384188628
1391562120.6,-0.0202,0.0152,-0.034,0.3304,0.5002,0.819,0.14424410540915394,0.8099861303744799,-0.23578363384188628
1391562120.6,-0.0222,0.014,-0.0294,0.3254,0.4994,0.819,0.16920943134535368,0.8321775312066574,-0.23300970873786409
1391562120.61,-0.0234,0.014,-0.0248,0.3238,0.502,0.8188,0.16920943134535368,0.8321775312066574,-0.23300970873786409
1391562120.61,-0.0254,0.0134,-0.0206,0.3258,0.502,0.819,0.1664355062413315,0.8294036061026352,-0.2274618585298197
1391562120.62,-0.0274,0.0122,-0.0166,0.3264,0.501,0.819,0.1664355062413315,0.8294036061026352,-0.2274618585298197
1391562120.63,-0.0288,0.0106,-0.0092,0.324,0.5032,0.819,0.17475728155339806,0.8155339805825242,-0.21914008321775313
1391562120.64,-0.0282,0.0082,-0.0028,0.3266,0.5022,0.819,0.1553398058252427,0.812760055478502,-0.21359223300970873
1391562120.66,-0.0248,0.0062,0.003,0.3254,0.5042,0.819,0.1553398058252427,0.8155339805825242,-0.21636615811373092
1391562120.66,-0.0236,0.0048,0.0056,0.3292,0.5026,0.819,0.1553398058252427,0.8155339805825242,-0.21636615811373092
1391562120.67,-0.0212,0.0034,0.0082,0.325,0.5016,0.819,0.15811373092926492,0.8294036061026352,-0.21636615811373092
1391562120.67,-0.0182,0.0034,0.0106,0.3198,0.5066,0.819,0.15811373092926492,0.8294036061026352,-0.21636615811373092
1391562120.68,-0.0168,0.003,0.013,0.3232,0.5052,0.819,0.1664355062413315,0.8515950069348127,-0.21914008321775313
1391562120.69,-0.0166,0.002,0.0154,0.324,0.5042,0.819,0.1664355062413315,0.8515950069348127,-0.21914008321775313
1391562120.69,-0.0162,0.002,0.0178,0.3264,0.507,0.819,0.1664355062413315,0.8515950069348127,-0.21914008321775313
1391562120.7,-0.015,0.0018,0.0202,0.3248,0.5046,0.819,0.1636615811373093,0.8294036061026352,-0.2302357836338419
1391562120.7,-0.0134,0.0022,0.023,0.3194,0.5064,0.819,0.1636615811373093,0.8294036061026352,-0.2302357836338419
1391562120.71,-0.0128,0.0028,0.0258,0.3184,0.5074,0.819,0.14424410540915394,0.8210818307905686,-0.23855755894590847
1391562120.71,-0.0138,0.003,0.0284,0.3188,0.5068,0.819,0.14424410540915394,0.8210818307905686,-0.23855755894590847
1391562120.72,-0.0154,0.0034,0.0308,0.3208,0.5076,0.819,0.1553398058252427,0.8210818307905686,-0.21081830790568654
1391562120.73,-0.0168,0.0034,0.0358,0.3226,0.5052,0.819,0.13592233009708737,0.826629680998613,-0.21081830790568654
1391562120.76,-0.0194,0.003,0.0478,0.3244,0.506,0.819,0.13314840499306518,0.8321775312066574,-0.2302357836338419
1391562120.77,-0.0208,0.0022,0.0512,0.3188,0.5042,0.819,0.11927877947295423,0.8099861303744799,-0.21081830790568654
1391562120.8,-0.0222,0.0054,0.0522,0.3166,0.4978,0.819,0.12205270457697642,0.840499306518724,-0.21359223300970873
1391562120.84,-0.0254,0.0238,0.048,0.318,0.4978,0.819,0.11373092926490985,0.8183079056865464,-0.20804438280166435
1391562120.88,-0.0332,0.0416,0.054,0.3206,0.499,0.819,0.11927877947295423,0.8155339805825242,-0.22191400832177532
1391562120.88,-0.0324,0.0438,0.0558,0.3186,0.5006,0.819,0.0970873786407767,0.8155339805825242,-0.20804438280166435
